id,codigo,nombre
"2935","06819070",Villa Ventana
"2936","06826010",Berutti
"2937","06826020",Girodias
"2938","06826030",La Carreta
"2941","06826060",Trongé
"2942","06833010",Balneario Orense
"2539","06203060",Pasman
"2944","06833030",Copetonas
"2946","06833050",Micaela Cascallares
"3437","14112120",Villa Candelaria
"3429","14112040",Gutemberg
"3397","14098310",Villa Santa Eugenia
"3405","14105070",El Alcalde
"2541","06203080",Santa María
"3416","14105180",Monte del Rosario
"3434","14112090",San Pedro de Gütemberg
"3474","14126150",San Martín
"2548","06210050",Rawson
"2948","06833070",Reta
"2949","06833080",San Francisco de Bellocq
"2950","06833090",San Mayol
"2952","06833110",Villa Rodríguez
"2967","06868010",Mar Azul
"2954","06847010",Ingeniero Thompson
"2956","06854010",Agustín Mosconi
"2971","06875025",Country Los Medanos
"2978","06882020",Country Club El Casco
"3002","10021050",El Alamito
"2957","06854020",Del Valle
"3003","10021060",El Lindero
"2958","06854030",Ernestina
"2959","06854040",Gobernador Ugarte
"3025","10042010",Adolfo E. Carranza
"2960","06854050",Lucas Monteverde
"3035","10042110",Los Angeles
"2962","06854070",Pedernales
"2963","06854080",San Enrique
"2964","06854090",Valdés
"2969","06875010",Argerich
"2970","06875020",Colonia San Adolfo
"2973","06875040",Juan Cousté
"2977","06875080",Teniente Origone
"2979","06882030",Escalada
"2993","10007120",Singuil
"2995","10014020",Anquincila
"2996","10014030",La Candelaria
"2997","10014040",La Majada
"2998","10021010",Amanao
"3000","10021030",Chaquiago
"3004","10021070",El Potrero
"3005","10021080",La Aguada
"3007","10028020",Antofalla
"3008","10028030",El Peñón
"3009","10028040",Los Nacimientos
"3010","10035010",Barranca Larga
"3012","10035030",Cóndor Huasi
"3016","10035070",Hualfín
"3014","10035050",El Durazno
"3015","10035060",Farallón Negro
"3017","10035080",Jacipunco
"3018","10035090",La Puntilla
"3021","10035120",Los Nacimientos
"3026","10042020",Balde de la Punta
"3029","10042050",Colonia del Valle
"3030","10042060",Colonia Nueva Coneta
"3031","10042070",Concepción
"3032","10042080",Coneta
"3033","10042090",El Bañado
"3550","14147050",Bouwer
"3565","14147170",La Rancherita y Las Cascadas
"3663","18021030",Laguna Brava
"3611","14168030",Capilla de Sitón
"3649","14182200",Ordoñez
"3038","10042140",San Pablo
"3039","10042150",San Pedro
"3040","10049020",El Pantanillo
"3043","10056020",Guayamba
"3044","10056030",Infanzón
"3045","10056040",Los Corrales
"3047","10056060",Vilismán
"3048","10063010",Collagasta
"3049","10063020",Pomancillo Este
"3050","10063030",Pomancillo Oeste
"3053","10070010",Casa de Piedra
"3054","10070020",El Aybal
"3055","10070030",El Bañado
"3056","10070040",El Divisadero
"3057","10070050",El Quimilo
"3060","10070080",La Dorada
"3061","10070090",La Guardia
"3062","10070100",Las Esquinas
"3064","10070120",Quirós
"3065","10070130",Ramblones
"3068","10077010",Amadores
"3069","10077020",El Rosario
"3070","10077030",La Bajada
"3071","10077040",La Higuera
"3073","10077060",La Viña
"3074","10077070",Las Lajas
"3075","10077080",Monte Potrero
"3076","10077090",Palo Labrado
"3082","10084040",El Pajonal
"3083","10084050",Joyango
"3086","10084080",Rincón
"3087","10084090",San Miguel
"3089","10084110",Siján
"3090","10091010",Andalhualá
"3091","10091020",Caspichango
"3093","10091040",El Cajón
"3094","10091050",El Desmonte
"3095","10091060",El Puesto
"3097","10091080",Fuerte Quemado
"3098","10091090",La Hoyada
"3099","10091100",La Loma
"3027","10042030",Capayán
"3106","10098010",Alijilán
"3108","10098030",Las Cañas
"3183","14021130",General Paz
"3111","10098060",Manantiales
"3113","10105010",Anillaco
"3114","10105020",Antinaco
"3115","10105030",Banda de Lucero
"3116","10105040",Cerro Negro
"3118","10105060",Cordobita
"3570","14147217",Milenica
"3154","14007190",San Ignacio (Loteo San Javier)
"3562","14147130",La Carbonada
"3642","14182130",Idiazabal
"3564","14147160",La Perla
"3063","10070110",Las Palmitas
"3052","10063050",Villa Las Pirquitas
"3092","10091030",Chañar Punco
"3096","10091070",Famatanca
"3100","10091110",Las Mojarras
"3109","10098040",Lavalle
"3112","10098070",San Pedro
"3117","10105050",Copacabana
"3668","18028030",Tabay
"3667","18028020",Santa Rosa
"3119","10105070",Costa de Reyes
"3120","10105080",El Pueblito
"3121","10105090",El Puesto
"3122","10105100",El Salado
"3124","10105120",Los Balverdis
"3125","10105130",Medanitos
"3126","10105140",Palo Blanco
"3127","10105150",Punta del Agua
"3129","10105170",Tatón
"3131","10112010",El Portezuelo
"3132","10112020",Huaycama
"3135","10112050",Santa Cruz
"3141","14007055",El Durazno
"3158","14007240",Villa Alpina
"3187","14021165",La Morada
"3160","14007260",Villa Berna
"3227","14035030",Hipólito Bouchard
"3140","14007050",El Corcovado - El Torreón
"3165","14007320",Villa La Rivera
"3496","14133155",Quebracho Ladeado
"3179","14021080",Corral Quemado
"3182","14021120",Estación Colonia Tirolesa
"3157","14007230",Solar de los Molinos
"3139","14007040",Capilla Vieja
"3163","14007300",Villa El Tala
"3161","14007270",Villa Ciudad Parque Los Reartes
"3190","14021180",Los Molles
"3194","14021220",Pajas Blancas
"3961","30049050",Puerto Ruiz
"3733","18168030",Gobernador Igr. Valentín Virasoro
"3290","14063040",Capitán General Bernardo O'Higgins
"3221","14028170",San Marcos Sierra
"3207","14028030",Canteras Quilpo
"3211","14028070",El Rincón
"3213","14028090",La Banda
"3226","14035020",Estación Lecueder
"3247","14042090",Las Mojarras
"3250","14042120",Sanabria
"3254","14042160",Villa Albertina
"3669","18028040",Tatacua
"3693","18091020",Gobernador Juan E. Martínez
"3697","18091060",Yatayti Calle
"3745","22014050",Puerto Bermejo Nuevo
"4527","50091005",Barrio Carrasco
"2542","06203090",Santa Trinidad
"3906","30008110",Villa  Elisa
"2543","06203100",Villa La Arcadia
"3257","14042190",Villa Oeste
"3497","14133160",Quebrada de los Pozos
"3489","14133095",Las Chacras
"3484","14133050",El Pantanillo
"3269","14049130",Villa Quilino
"3347","14091130",Las Jarillas
"3483","14133040",Dos Arroyos
"3272","14056030",Bengolea
"3491","14133105",Loma Bola
"3294","14063080",Colonia Veinticinco
"3323","14077070",Taninga
"3335","14091010",Barrio Santa Isabel
"3349","14091150",Mallín
"3351","14091170",Quebrada de Luna
"3360","14091260",Villa Flor Serrana
"3362","14091280",Villa Lago Azul
"3365","14091310",Villa San José
"2390","06007020",Colonia San Miguel Arcángel
"3380","14098140",La Gilda
"3318","14077020",Las Palmas
"3462","14126030",El Huayco
"3463","14126040",La Cortadera
"3465","14126060",Las Oscuras
"3467","14126080",Los Callejones
"3469","14126100",Mussi
"3472","14126130",San Huberto
"3401","14105030",Capilla de los Remedios
"3478","14126190",Tasna
"3482","14133030",Cruz Caña
"3487","14133080",La Ramada
"3488","14133090",La Travesía
"3494","14133130",Los Molles
"3502","14133210",Villa La Viña
"3509","14140070",Colonia 10 de Julio
"3515","14140130",Colonia Santa María
"3521","14140190",El Fuertecito
"3523","14140210",Estación Luxardo
"3535","14140320",Plaza San Francisco
"3545","14140430",Villa del Tránsito
"3830","26007040",Quintas El Mirador
"3831","26007050",Reserva Area Protegida El Doradillo
"3832","26014010",Buenos Aires Chico
"3869","26056030",Colan Conhué
"3834","26014025",Costa del Chubut
"3774","22063110",Wichi
"3778","22070030",Fortín Las Chuñas
"3823","22161050",La Sabana
"3851","26035010",Aldea Escolar (Los Rápidos)
"3951","30035020",Aldea San Isidro (El Cimarrón)
"3932","30021110",General Racedo (El Carmen)
"3990","30077030",Don Cristóbal
"4015","30084170",Pueblo Bellocq (Las Garzas)
"4017","30084190",Pueblo General San Martín
"3552","14147060",Caseros Centro
"3558","14147100",Falda del Cañete
"3560","14147115",José de la Quintana
"3519","14140170",El Arañado
"3576","14147270",Socavones
"3578","14147290",Valle Alegre
"2391","06007030",Delfín Huergo
"3586","14147370",Villa Sierras De Oro
"3652","14182230",Ramón J. Cárcano
"3655","14182260",San Severo
"3661","18014020",Yahapé
"3665","18021050",San Cayetano
"3696","18091050",Villa Córdoba
"3739","22007040",Río Muerto
"3746","22014060",Puerto Bermejo Viejo
"3753","22036040",Mesón de Fierro
"3754","22036050",Pampa Landriel
"3756","22039020",Itín
"3759","22043030",Venados Grandes
"3766","22063020",El Sauzal
"3768","22063040",Fortín Lavalle
"3775","22063120",Zaparinqui
"2547","06210040",O'Higgins
"3781","22077020",Estación General Obligado
"2392","06007040",Espartillar
"2393","06007050",Esteban Agustín Gascón
"3817","22154040",Ingeniero Barbet
"3821","22161030",Haumonia
"3822","22161040",Horquilla
"3826","22168030",Napalpí
"3827","26007010",Arroyo Verde
"3682","18063040",Palmar Grande
"3913","30015083",Estación Yuquerí
"3937","30021140",Puerto Las Cuevas
"3839","26014065",Fofo Cahuel
"3841","26014080",Lago Epuyén
"3844","26021010",Astra
"3845","26021020",Bahía Bustamante
"3847","26021040",Diadema Argentina
"3850","26028020",Garayalde
"3854","26035040",Lago Rosario
"3855","26035050",Los Cipreses
"3857","26035070",Villa Futalaufquen
"3862","26049010",Blancuntre
"3863","26049020",El Escorial
"3866","26049050",Yala Laubat
"3942","30028050",Colonia Peña
"4007","30084095",El Ramblón
"4036","30091060",Gobernador Solá
"3549","14147030",Barrio Gilbert (1º de Mayo) - Tejas Tres
"3587","14147380",Yocsina
"3575","14147260",San Nicolás - Tierra Alta
"3554","14147070",Costa Azul
"3551","14147055",Campos del Virrey
"3557","14147095",El Potrerillo
"3561","14147120",La Boca del Río
"3553","14147065",Causana
"4033","30091030",Estación Arroyo Clé
"4027","30084290",Villa Gdor. Luis F. Etchevehere
"4054","30098150",Villa San Marcial (Est. Gobernador Urquiza)
"4123","34056050",Villa Kilómetro 213
"4093","34035060",Fortín Cabo 1º Lugones
"4113","34049030",Laguna Naick-Neck
"4119","34056010",Colonia Campo Villafañe
"2389","06007010",Carhué
"4103","34035160",Villa General Güemes
"4104","34035170",Villa General Manuel Belgrano
"4101","34035140",San Martín II
"4083","34021030",Herradura
"3872","26063010",El Mirasol
"3874","26070010",Cerro Cóndor
"3877","26077010",Playa Magagna
"3898","30008030",Colonia Hugues
"3907","30015010",Calabacilla
"3918","30015120",Osvaldo Magnasco
"3925","30021040",Aldea San Francisco
"3934","30021123",La Juanita
"3935","30021127",Las Jaulas
"3936","30021130",Paraje La Virgen
"3903","30008080",Pueblo Liebig's
"4047","30098080",Líbaros
"4053","30098140",Villa San Justo
"4073","34007050",Vaca Perdida
"4134","38007060",Puesto del Marquéz
"4115","34049050",Puerto Pilcomayo
"4126","34063030",El Quebracho
"4130","38007035",Agua de Castilla
"4131","38007040",Casabindo
"4132","38007050",Cochinoca
"4149","38014060",Manantiales
"3824","22168010",Colonia Aborigen
"4159","38021040",Lozano
"4160","38021050",Ocloyas
"4208","38063070",La Esperanza
"4183","38035090",Maíz Negro
"4466","50049080",Polvaredas
"4216","38063150",Rosario de Río Grande (ex Barro Negro)
"4962","66028030",La Ciénaga - Barrio San Rafael
"4224","38070040",Palma Sola
"4133","38007055",La Redonda
"4135","38007063",Quebraleña
"4136","38007067",Quera
"4137","38007070",Rinconadillas
"4138","38007080",San Francisco de Alfarcito
"4139","38007085",Santa Ana de la Puna
"4140","38007090",Santuario de Tres Pozos
"4141","38007095",Tambillos
"4142","38007100",Tusaquillas
"4144","38014020",Barrio El Milagro
"4145","38014030",Barrio La Unión
"4147","38014050",Los Lapachos
"4114","34049040",Palma Sola
"4162","38021065",Tesorero
"4164","38028003",Aparzo
"4165","38028007",Cianzo
"4166","38028010",Coctaca
"4194","38049030",Nuevo Pirquitas
"4170","38028043",Palca de Aparzo
"4171","38028045",Palca de Varas
"4172","38028047",Rodero
"4211","38063100",Miraflores
"4213","38063120",Parapetí
"4397","46042090",Nonogasta
"4402","46042140",Vichigasta
"4229","38077020",Ciénega de Paicone
"4174","38028060",Uquía
"4383","46028020",Guandacol
"4175","38035010",Bananal
"4176","38035020",Bermejito
"4179","38035050",Chalicán
"4181","38035070",Libertad
"4184","38035100",Paulina
"4186","38042010",Carahunco
"4187","38042020",Centro Forestal
"4189","38049003",Casa Colorada
"4190","38049007",Coyaguaima
"4191","38049010",Lagunillas de Farallón
"4192","38049020",Liviara
"4193","38049025",Loma Blanca
"4195","38049035",Orosmayo
"4197","38056010",El Ceibal
"4198","38056017",Los Alisos
"4199","38056020",Loteo Navea
"4203","38063020",Arroyo Colorado
"4204","38063030",Don Emilio
"4205","38063040",El Acheral
"4206","38063050",El Puesto
"4207","38063060",El Quemado
"4209","38063080",La Manga
"4212","38063110",Palos Blancos
"4214","38063130",Piedritas
"4218","38063170",San Lucas
"4225","38070050",Puente Lavayén
"4228","38077010",Casira
"4232","38077045",El Angosto
"4233","38077050",La Ciénega
"4234","38077060",Misarrumi
"4235","38077070",Oratorio
"4236","38077080",Paicone
"4237","38077090",San Juan de Oros
"4239","38077110",Yoscaba
"4242","38084030",El Toro
"4243","38084040",Huáncar
"4244","38084045",Jama
"2398","06007110",Yutuyaco
"4277","38112090",Yavi Chico
"4312","42070050",Santa Teresa
"4428","46084030",Milagro
"4454","50035040",Los Barriales
"4245","38084050",Mina Providencia
"4272","38112040",La Intermedia
"4274","38112060",Llulluchayoc
"4283","42014010",Anzoátegui
"4288","42028020",La Gloria
"4316","42077040",Hucal
"4330","42105050",Trebolares
"4335","42119020",Colonia San José
"4355","42140005",Cachirulo
"4356","42140010",Naicó
"4595","54007030",Estación Apóstoles
"4369","46007030",Bañado de los Pantanos
"4370","46007040",Estación Mazán
"4547","50098110",Tres Porteñas
"4557","50105100",Goudge
"4562","50105150",Monte Comán
"4566","50105190",Real del Padre
"4570","50105230",Villa Atuel
"4575","50112040",La Dormida
"4576","50112050",Las Catitas
"4580","50119030",Colonia Las Rosas
"4584","50119070",Vista Flores
"4371","46007045",Termas de Santa Teresita
"4372","46007050",Villa Mazán
"4375","46021020",Anillaco
"4376","46021030",Anjullón
"4377","46021040",Chuquis
"4379","46021060",Pinchas
"4380","46021070",San Pedro
"4381","46021080",Santa Vera Cruz
"4384","46028030",Los Palacios
"4385","46028040",Pagancillo
"4388","46035020",Polco
"4390","46042020",Colonia Anguinán
"4718","54105030",Mojón Grande
"4391","46042030",Colonia Catinzaco
"4393","46042050",Colonia Vichigasta
"4654","54063040",Colonia Wanda
"4640","54049025",Caburei
"4641","54049030",Dos Hermanas
"4744","58035040",Cutral Có
"4621","54028040",Posadas (Extensión)
"4392","46042040",Colonia Malligasta
"4394","46042060",Guanchín
"4645","54049047",Puerto Deseado
"4395","46042070",Malligasta
"4396","46042080",Miranda
"4398","46042100",San Nicolás
"4399","46042110",Santa Florentina
"4400","46042120",Sañogasta
"4401","46042130",Tilimuqui
"4403","46049010",Alto Carrizal
"4404","46049020",Angulos
"4405","46049030",Antinaco
"4295","42035050",Rucanelo
"4406","46049040",Bajo Carrizal
"4407","46049050",Campanas
"2394","06007060",La Pala
"4408","46049060",Chañarmuyo
"4410","46049080",La Cuadra
"4411","46049090",Pituil
"4412","46049100",Plaza Vieja
"4413","46049110",Santa Cruz
"4414","46049120",Santo Domingo
"4415","46056010",Punta de los Llanos
"4418","46063020",Chañar
"4419","46063030",Loma Blanca
"4422","46070020",Nácate
"4423","46070030",Portezuelo
"4424","46070040",San Antonio
"4426","46084010",Ambil
"4642","54049040",Integración
"4644","54049045",Puerto Andresito
"4662","54070080",Olegario V. Andrade
"2552","06217020",Manuel J. Cobo
"5169","74021070",Riocito
"4458","50042010",Desaguadero
"4461","50049010",Blanco Encalada
"4754","58035140",Vista Alegre Sur
"2396","06007080",Rivera
"2441","06084050",Villa Cacique
"2449","06105070",Urdampilleta
"2454","06112030",General O'Brien
"2470","06119070",Jeppener
"4808","62014080",Luis Beltrán
"4427","46084020",Colonia Ortiz de Ocampo
"4429","46084040",Olpas
"4455","50035050",Medrano
"4456","50035060",Phillips
"4457","50035070",Rodríguez Peña
"4460","50042030",Villa Antigua
"4462","50049030",Jocolí
"4463","50049040",Las Cuevas
"4465","50049060",Los Penitentes
"4467","50049090",Puente del Inca
"4468","50049100",Punta de Vacas
"4470","50056010",Barrio Alto del Olvido
"4471","50056020",Barrio Jocolí II
"4776","58084050",Taquimilán
"4753","58035130",Vista Alegre Norte
"4770","58077060",Varvarco
"4760","58056020",Villa Lago Meliquina
"4773","58084020",Copahue
"4772","58084010",Caviahue
"4785","58105020",La Buitrera
"4792","62007010",Bahía Creek
"4810","62021005",Arelauquen
"2479","06134010",Alejandro Petión
"2483","06134050",Máximo Paz
"2484","06134060",Santa Rosa
"4827","62035040",Las Perlas
"2397","06007100",Villa Margarita
"2504","06154050",Tres Algarrobos
"2538","06203050",Huanguelén
"4472","50056030",Barrio La Palmera
"4473","50056040",Barrio La Pega
"4474","50056050",Barrio Lagunas de Bartoluzzi
"4475","50056060",Barrio Los Jarilleros
"4476","50056070",Barrio Los Olivos
"4477","50056075",Barrio Virgen del Rosario
"4479","50056090",El Paramillo
"4481","50056110",Ingeniero Gustavo André
"4492","50063060",El Salto
"4493","50063070",Las Compuertas
"2634","06385010",Baigorrita
"4889","62042550",Villa Manzano
"4494","50063080",Las Vegas
"4508","50070100",Villa Teresa
"4518","50084070",La Florida
"4534","50098020",Alto Verde
"4985","66056070",Coronel Cornejo
"4480","50056100",El Vergel
"4482","50056120",Jocolí
"4483","50056130",Jocolí Viejo
"4484","50056140",Las Violetas
"4485","50056150",3 de Mayo
"4488","50063020",Barrio Perdriel IV
"4489","50063030",Cacheuta
"4490","50063040",Costa Flores
"4491","50063050",El Carrizal
"4497","50063110",Potrerillos
"4499","50070010",Barrancas
"4500","50070020",Barrio Jesús de Nazaret
"4501","50070030",Cruz de Piedra
"4502","50070040",El Pedregal
"4506","50070080",Russell
"4509","50077010",Agua Escondida
"4512","50084010",Andrade
"4513","50084020",Barrio Cooperativa Los Campamentos
"4514","50084030",Barrio Rivadavia
"4515","50084040",El Mirador
"4516","50084050",La Central
"4517","50084060",La Esperanza
"4519","50084080",La Libertad
"4520","50084090",Los Árboles
"4521","50084100",Los Campamentos
"4522","50084110",Medrano
"4877","62042420",Ferri
"4897","62049060",Treneta
"4934","62091030",Colan Conhue
"4882","62042470",Ingeniero Otto Krause
"4899","62056010",Las Bayas
"4537","50098045",Barrio La Estación
"5117","70070050",Villa Barboza - Villa Nacusi
"5492","82084050",Arbilla
"5041","66133030",Coronel Juan Solá
"4535","50098030",Barrio Chivilcoy
"4992","66056140",Misión El Cruce - El Milagro
"5032","66126010",Aguas Blancas
"5043","66133040",La Unión
"5075","70021010",Barreal  - Villa Pituil
"5109","70063030",Las Chacritas
"4536","50098040",Barrio Emanuel
"4538","50098050",Barrio Los Charabones
"4539","50098055",Barrio Ntra. Sra. De Fátima
"4540","50098060",Chapanay
"4541","50098070",Chivilcoy
"4542","50098073",El Espino
"4543","50098077",El Ramblón
"4544","50098080",Montecaseros
"4545","50098090",Nueva California
"4548","50105010",Barrio Campos El Toledano
"4549","50105020",Barrio El Nevado
"4553","50105060",Cuadro Benegas
"4630","54042040",9 de Julio Kilómetro 28
"5125","70091040",Villa del Salvador
"5210","74049060",Merlo
"5689","86049050",Maco
"5127","70091060",Villa Don Bosco
"5136","70105070",Los Berros
"4550","50105030",Barrio Empleados de Comercio
"4551","50105040",Barrio Intendencia
"4552","50105050",Capitán Montoya
"4554","50105070",El Nihuil
"4555","50105080",El Sosneado
"4556","50105090",El Tropezón
"4558","50105110",Jaime Prats
"4559","50105120",La Llave Nueva
"4560","50105130",Las Malvinas
"4561","50105140",Los Reyunos
"4563","50105160",Pobre Diablo
"4564","50105170",Punta del Agua
"4565","50105180",Rama Caída
"4567","50105200",Salto de las Rosas
"4569","50105220",25 de Mayo
"4571","50105240",Villa Atuel Norte
"4572","50112010",Barrio 12 de Octubre
"4573","50112020",Barrio María Auxiliadora
"4574","50112030",Barrio Molina Cabrera
"4578","50119010",Barrio San Cayetano
"4579","50119020",Campo Los Andes
"4581","50119040",El Manzano
"4582","50119050",Los Sauces
"4585","50126010",Barrio Belgrano Norte
"4586","50126020",Cordón del Plata
"4587","50126030",El Peral
"4588","50126035",El Zampal
"4589","50126040",La Arboleda
"4590","50126050",San José
"4594","54007025",Barrio Rural
"4596","54007040",Pindapoy
"4597","54007050",Rincón de Azara
"4631","54042050",9 de Julio Kilómetro 20
"4604","54014055",Kilómetro 17
"4605","54014060",1º de Mayo
"4606","54014070",Pueblo Illia
"4608","54021005",Barrio del Lago
"4624","54035030",La Corita
"4629","54042035",Nueva Delicia
"4632","54042055",Pueblo Nuevo
"4633","54042060",Puerto Mado
"4636","54042090",Valle Hermoso
"4637","54042100",Villa Roulet
"4625","54035040",Santa María
"4648","54056020",Fracrán
"5123","70091020",Dos Acequias
"5124","70091030",San Isidro
"3678","18056020",Estación Torrent
"3316","14070080",Tosno
"2635","06385020",La Delfina
"2673","06420040",Santa Teresita - Mar del Tuyú
"3929","30021080",Diamante
"4726","54119020",Alicia Alta
"4818","62021080",Villa Catedral
"5158","74014010",La Calera
"5355","82035050",Santa Rosa de Calchines
"2636","06385030",Los Toldos
"2656","06406010",Henderson
"2693","06462060",Vedia
"2654","06399040",Guaminí
"2686","06455030",Las Flores
"3225","14035010",Del Campillo
"3717","18133030",San Cosme
"5153","74007010",Candelaria
"4653","54063035",Villa Cooperativa
"4666","54077015",Capioviciño
"4669","54077040",Mbopicuá
"4673","54077080",San Alberto
"4674","54077090",San Gotardo
"4675","54077100",San Miguel
"4676","54077110",Villa Akerman
"4677","54077120",Villa Urrutia
"4678","54084003",Barrio Cuatro Bocas
"4679","54084005",Barrio Guatambu
"4680","54084007",Bario Ita
"4682","54084020",Laharrague
"4684","54084040",Piray Kilómetro 18
"4686","54084060",Tarumá
"4687","54084070",Villa Parodi
"4689","54091013",Barrio Escuela 461
"4690","54091017",Barrio Escuela 633
"4643","54049043",Piñalito Norte
"4693","54091040",El Salto
"4699","54091100",Panambí Kilómetro 8
"4700","54091105",Panambi Kilómetro 15
"4720","54112010",Cruce Caballero
"4721","54112020",Paraíso
"4724","54112050",Tobuna
"4727","54119025",Alicia Baja
"4729","54119040",San Francisco de Asís
"4730","54119050",Santa Rita
"4733","58007015",Moquehue
"4741","58035010",Arroyito
"4742","58035020",Barrio Ruca Luhé
"4745","58035050",El Chocón
"4746","58035060",Mari Menuco
"4748","58035080",11 de Octubre
"4664","54070090",Villa Libertad
"4811","62021010",Barrio El Pilar
"4812","62021020",Colonia Suiza
"4814","62021040",El Foyel
"4815","62021047",Mallín Ahogado
"4816","62021050",Río Villegas
"4819","62021100",Villa Los Coihues
"4821","62028010",Barrio Colonia Conesa
"2437","06084010",Barker
"2439","06084030",López
"2440","06084040",Tedín Uriburu
"2444","06105010",Hale
"2445","06105020",Juan F. Ibarra
"2446","06105040",Paula
"2447","06105050",Pirovano
"3041","10049030",San Fernando del Valle de Catamarca
"2721","06497090",Torres
"4843","62042115",Barrio Destacamento
"2723","06505020",General Mansilla
"2457","06112060",Juan F. Salaberry
"2733","06518020",General Pirán
"2462","06119015",Barrio El Mirador
"2474","06126010",Los Cardales
"2486","06134080",Vicente Casares
"2450","06105080",Villa Lynch Pueyrredón
"2512","06175020",Villa Manuel Pomar
"2451","06112005",Asamblea
"2453","06112020",Comodoro Py
"2521","06189020",Marisol
"2455","06112040",Irala
"2456","06112050",La Limpia
"2458","06112070",Mechita
"2459","06112080",Olascoaga
"2460","06112090",Warnes
"2461","06119010",Altamirano
"2463","06119020",Barrio Las Golondrinas
"2464","06119030",Barrio Los Bosquecitos
"2465","06119040",Barrio Parque Las Acacias
"2466","06119045",Campos de Roca
"2468","06119055",Club de Campo Las Malvinas
"2469","06119060",Gómez
"2471","06119080",Oliden
"2472","06119085",Posada de los Lagos
"2473","06119090",Samborombón
"2475","06126020",Barrio Los Pioneros (Barrio Tavella)
"2477","06126035",Chacras del Río Luján
"2478","06126040",Río Luján
"2480","06134020",Barrio El Taladro
"2482","06134040",Gobernador Udaondo
"2485","06134070",Uribelarrea
"2488","06140020",La Luisa
"2489","06147010",Bellocq
"2490","06147020",Cadret
"2492","06147040",Colonia Mauricio
"2503","06154040",Timote
"2506","06161020",Pueblo Gouin
"2507","06161030",Tres Sargentos
"2509","06168020",Centro Guerrero
"2510","06168030",Cerro de la Gloria
"2513","06175030",Pearson
"2514","06175040",Sarasa
"2515","06182010",Bajo Hondo
"2516","06182020",Balneario Pehuen Co
"2517","06182025",Pago Chico
"2519","06182050",Villa General Arias
"2520","06189010",Aparicio
"2523","06189040",El Perdido
"2524","06189050",Faro
"2525","06189060",Irene
"2526","06189070",Oriente
"2527","06189075",Paraje La Ruta
"2528","06189080",San Román
"2530","06196020",El Divisorio
"2531","06196030",El Pensamiento
"2532","06196040",Indio Rico
"2533","06196050",Lartigau
"2534","06203010",Cascada
"2536","06203030",Curamalal
"2537","06203040",D'Orbigny
"4823","62028030",Barrio Planta Compresora de Gas
"4830","62035070",Paso Córdova
"5784","86147100",Pozuelos
"2715","06483050",Salvador María
"2717","06497020",Carlos Keen
"2718","06497025",Club de Campo Los Puentes
"5332","82028050",Cañada Rica
"4670","54077050",Puerto Leoni
"2840","06655050",Verónica
"5231","74063020",Las Aguadas
"3372","14098060",Bulnes
"2834","06651090",San Germán
"2835","06651100",Villa Castelar
"3175","14021050",Colonia Caroya
"4943","66007030",Centro 25 de Junio
"4857","62042230",Barrio La Ribera - Barrio APYCAR
"2836","06651110",Villa Iris
"4858","62042240",Puente Cero
"2837","06655010",Alvarez Jonte
"4864","62042280",Barrio Norte
"4865","62042297",Barrio Pinar
"4923","62077045",Saco Viejo
"2849","06679010",América
"2873","06700060",Pigüé
"2848","06672010",Rauch
"2845","06665040",Ramallo
"2487","06140010",Capitán Sarmiento
"4833","62042020",Paraje Arroyón (Bajo San Cayetano)
"4834","62042030",Barda del Medio
"4835","62042040",Barrio Blanco
"4836","62042050",Barrio Calle Ciega Nº 10
"4837","62042060",Barrio Calle Ciega Nº 6
"4838","62042070",Barrio Canale
"4839","62042080",Barrio Chacra Monte
"4840","62042090",Barrio Costa Este
"4841","62042100",Barrio Costa Linda
"4842","62042110",Barrio Costa Oeste
"4844","62042120",Barrio El Labrador
"4845","62042130",Barrio El Maruchito
"4846","62042140",Barrio El Petróleo
"4847","62042143",Barrio Emergente
"4848","62042147",Barrio Fátima
"4849","62042150",Barrio Frontera
"4850","62042160",Barrio Guerrico
"4851","62042170",Barrio Isla 10
"4852","62042180",Barrio La Barda
"4853","62042190",Barrio La Costa
"4854","62042200",Barrio La Costa
"4855","62042210",Barrio La Defensa
"4856","62042215",Barrio La Herradura
"4859","62042245",Barrio Luisillo
"4860","62042250",Barrio Mar del Plata
"4861","62042260",Barrio María Elvira
"4863","62042270",Barrio Mosconi
"4884","62042490",Paso Córdova
"4885","62042500",Península Ruca Co
"4886","62042520",Sargento Vidal
"4887","62042530",Villa Alberdi
"4888","62042540",Villa del Parque
"4891","62042570",Villa San Isidro
"4904","62063005",Barrio Esperanza
"4905","62063010",Colonia Juliá y Echarren
"4906","62063013",Juventud Unida
"4909","62063060",Salto Andersen
"4910","62070005",Cañadón Chileno
"4914","62070040",Ñirihuau
"4918","62077005",El Empalme
"4920","62077020",Playas Doradas
"4921","62077030",Puerto San Antonio Este
"4922","62077040",Punta Colorada
"4939","62091080",Mina Santa Teresita
"4942","66007020",Ceibalito
"4944","66007040",Coronel Mollinedo
"2904","06763010",Conesa
"2907","06763040",La Emilia
"2906","06763030",General Rojo
"2910","06770010",Gobernador Castro
"2916","06770060",Santa Lucía
"5080","70035015",Barrio Justo P. Castro IV
"4945","66007050",Coronel Olleros
"5083","70035040",Las Talas - Los Médanos
"4953","66007130",Nuestra Señora de Talavera
"5034","66126030",El Tabacal
"5028","66112080",San José de Orquera
"4947","66007070",Gaona
"4951","66007110",Luis Burela
